Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,throughput,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
5472,50.572100457862824,1.2643025114465707,1.2322486372599988,0.03080621593149997,1.2322486372599988,0.03080621593149997,0.22145482840966224,49.11839699219308,1.453703465669661,0.036342586641741524,49.15000858959038,0.03161159739730124,0.0031611597397301237,0.03555229670681115,,0.0003900253304820467,50,10,40,0.25,0.0
5473,52.97014005201447,0.6621267506501809,2.464497274519999,0.030806215931499986,2.464497274519999,0.030806215931499986,1.390393447560868,49.115249329933434,3.854890722080867,0.04818613402601084,49.146860927330735,0.03161159739730124,0.0031611597397301237,0.04779098905854671,,0.003147662259639361,90,10,80,0.125,0.0
5474,52.99596268277817,0.6624495335347271,2.4644972745199984,0.03080621593149998,2.4644972745199984,0.03080621593149998,1.3904802708751447,49.140985137382856,3.854977545395143,0.04818721931743929,49.172683558094434,0.031698420711578024,0.0031698420711578023,0.04779098905854671,,0.005875789947882737,90,10,80,0.125,0.0
5475,52.99225332084576,0.6624031665105721,2.4644972745199984,0.03080621593149998,2.4644972745199984,0.03080621593149998,1.3904802708751447,49.13727577545045,3.854977545395143,0.04818721931743929,49.168974196162026,0.031698420711578024,0.0031698420711578023,0.04779098905854671,,0.003709361932411781,90,10,80,0.125,0.0
5476,50.59025761778111,1.2647564404445277,1.2322486372599988,0.03080621593149997,1.2322486372599988,0.03080621593149997,0.18975640769808422,49.168252572822944,1.422005044958083,0.03555012612395207,49.199864170220245,0.03161159739730124,0.0031611597397301237,0.034759836189021696,,0.0007216233390785476,50,10,40,0.25,0.0
5477,,,,,,,,,,,,,,,,0.00652392912132882,170,10,160,0.0625,
5478,53.01105643838119,0.6626382054797648,2.464497274519999,0.030806215931499986,2.464497274519999,0.030806215931499986,1.390393447560868,49.15616571630015,3.854890722080867,0.04818613402601084,49.18777731369745,0.03161159739730124,0.0031611597397301237,0.04779098905854671,,0.005562927401459916,90,10,80,0.125,0.0
5479,,,,,,,,,,,,,,,,0.008295727441414158,170,10,160,0.0625,
5480,,,,,,,,,,,,,,,,0.0003395223859854468,170,10,160,0.0625,
5481,,,,,,,,,,,,,,,,0.00627499440333068,170,10,160,0.0625,
5482,50.65106192614779,1.2662765481536948,1.2322486372599986,0.030806215931499965,1.2322486372599986,0.030806215931499965,0.2167650714072522,49.20204821748045,1.4490137086672508,0.03622534271668127,49.233659814877754,0.03161159739730124,0.0031611597397301237,0.035435052781750895,,0.002430449383570732,50,10,40,0.25,0.0
